"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"5072";379094;2012;3;1;147;66,60925;-21,8456666666667;80,5;"F";2;NA;39;755;NA;NA;NA;24
"5073";379094;2012;3;1;147;66,60925;-21,8456666666667;80,5;"M";2;NA;32;322;NA;NA;NA;24
"5074";379094;2012;3;1;147;66,60925;-21,8456666666667;80,5;"M";2;NA;33;412;NA;NA;NA;24
"5075";379094;2012;3;1;147;66,60925;-21,8456666666667;80,5;"M";2;NA;31;326;NA;NA;NA;24
"5076";379094;2012;3;1;147;66,60925;-21,8456666666667;80,5;"F";2;NA;37;612;NA;NA;NA;24
"5077";379074;2012;3;5;107;64,59775;-23,6585833333333;120;"M";2;NA;36;389;NA;NA;NA;24
"5078";379074;2012;3;5;107;64,59775;-23,6585833333333;120;"M";2;NA;29;247;NA;NA;NA;24
"5079";379074;2012;3;5;107;64,59775;-23,6585833333333;120;"F";1;NA;14;20;NA;NA;NA;24
"5080";379074;2012;3;5;107;64,59775;-23,6585833333333;120;"F";1;NA;21;93;NA;NA;NA;24
"5081";379074;2012;3;5;107;64,59775;-23,6585833333333;120;"M";2;NA;19;63;NA;NA;NA;24
"5082";379219;2012;3;2;6;65,2824166666667;-23,7929166666667;59;"F";2;NA;37;520;NA;NA;NA;24
"5083";379219;2012;3;2;6;65,2824166666667;-23,7929166666667;59;"M";2;NA;27;204;NA;NA;NA;24
"5084";379219;2012;3;2;6;65,2824166666667;-23,7929166666667;59;"F";2;NA;36;552;NA;NA;NA;24
"5085";379219;2012;3;2;6;65,2824166666667;-23,7929166666667;59;"M";2;NA;37;556;NA;NA;NA;24
"5086";379219;2012;3;2;6;65,2824166666667;-23,7929166666667;59;"F";2;NA;42;890;NA;NA;NA;24
"5087";379220;2012;3;1;7;65,3290833333333;-23,557;60,5;"M";2;NA;24;167;NA;NA;NA;24
"5088";379220;2012;3;1;7;65,3290833333333;-23,557;60,5;"F";1;NA;36;479;NA;NA;NA;24
"5089";379220;2012;3;1;7;65,3290833333333;-23,557;60,5;"M";2;NA;33;393;NA;NA;NA;24
"5090";379220;2012;3;1;7;65,3290833333333;-23,557;60,5;"M";2;NA;36;483;NA;NA;NA;24
"5091";379220;2012;3;1;7;65,3290833333333;-23,557;60,5;"M";2;NA;32;338;NA;NA;NA;24
"5092";379221;2012;3;2;8;65,22275;-23,5134166666667;59,5;"M";2;NA;32;297;NA;NA;NA;24
"5093";379221;2012;3;2;8;65,22275;-23,5134166666667;59,5;"M";2;NA;36;484;NA;NA;NA;24
"5094";379221;2012;3;2;8;65,22275;-23,5134166666667;59,5;"F";2;NA;38;586;NA;NA;NA;24
"5095";379221;2012;3;2;8;65,22275;-23,5134166666667;59,5;"F";2;NA;33;332;NA;NA;NA;24
"5096";379221;2012;3;2;8;65,22275;-23,5134166666667;59,5;"F";1;NA;24;150;NA;NA;NA;24
"5097";379405;2012;3;8;128;64,3591666666667;-22,7291666666667;62;"F";2;NA;39;813,9;NA;NA;NA;24
"5098";379405;2012;3;8;128;64,3591666666667;-22,7291666666667;62;"M";2;NA;32;437;NA;NA;NA;24
"5099";379405;2012;3;8;128;64,3591666666667;-22,7291666666667;62;"F";1;NA;33;445;NA;NA;NA;24
"5100";379405;2012;3;8;128;64,3591666666667;-22,7291666666667;62;"M";2;NA;29;269;NA;NA;NA;24
"5101";379405;2012;3;8;128;64,3591666666667;-22,7291666666667;62;"F";2;NA;34;495;NA;NA;NA;24
"5102";379387;2012;3;6;110;63,8183333333333;-23,675;145;"F";2;NA;34;413;NA;NA;NA;24
"5103";379387;2012;3;6;110;63,8183333333333;-23,675;145;"M";2;NA;27;178;NA;NA;NA;24
"5104";379387;2012;3;6;110;63,8183333333333;-23,675;145;"M";2;NA;33;284,9;NA;NA;NA;24
"5105";379387;2012;3;6;110;63,8183333333333;-23,675;145;"F";2;NA;32;343;NA;NA;NA;24
"5106";379387;2012;3;6;110;63,8183333333333;-23,675;145;"M";2;NA;28;192;NA;NA;NA;24
"5107";379432;2012;3;13;155;63,4108333333333;-24,655;230,5;"M";2;NA;32;329;NA;NA;NA;24
"5108";379432;2012;3;13;155;63,4108333333333;-24,655;230,5;"M";2;NA;31;305;NA;NA;NA;24
"5109";379432;2012;3;13;155;63,4108333333333;-24,655;230,5;"M";2;NA;28;242;NA;NA;NA;24
"5110";379432;2012;3;13;155;63,4108333333333;-24,655;230,5;"M";2;NA;32;309;NA;NA;NA;24
"5111";379432;2012;3;13;155;63,4108333333333;-24,655;230,5;"M";2;NA;33;312;NA;NA;NA;24
"5112";379505;2012;3;11;102;63,4680833333333;-21,4338333333333;112,5;"F";2;NA;36;505;NA;NA;NA;24
"5113";379505;2012;3;11;102;63,4680833333333;-21,4338333333333;112,5;"F";2;NA;33;368;NA;NA;NA;24
"5114";379505;2012;3;11;102;63,4680833333333;-21,4338333333333;112,5;"F";2;NA;32;434;NA;NA;NA;24
"5115";379505;2012;3;11;102;63,4680833333333;-21,4338333333333;112,5;"F";2;NA;33;467;NA;NA;NA;24
"5116";379518;2012;3;12;115;63,341;-19,1840833333333;90,5;"F";1;NA;29;312;NA;NA;NA;24
"5117";379518;2012;3;12;115;63,341;-19,1840833333333;90,5;"F";2;NA;31;291;NA;NA;NA;24
"5118";379518;2012;3;12;115;63,341;-19,1840833333333;90,5;"F";1;NA;33;360;NA;NA;NA;24
"5119";379518;2012;3;12;115;63,341;-19,1840833333333;90,5;"F";1;NA;19;61;NA;NA;NA;24
"5120";379518;2012;3;12;115;63,341;-19,1840833333333;90,5;"F";2;NA;30;300;NA;NA;NA;24
"5121";379519;2012;3;13;116;63,2548333333333;-17,4585833333333;182;"F";2;NA;25;133;NA;NA;NA;24
"5122";379036;2012;2;29;69;65,3064166666667;-25,8751666666667;131;"F";1;NA;31;326;NA;NA;NA;24
"5123";379036;2012;2;29;69;65,3064166666667;-25,8751666666667;131;"F";1;NA;21;93;NA;NA;NA;24
"5124";379036;2012;2;29;69;65,3064166666667;-25,8751666666667;131;"F";1;NA;24;148;NA;NA;NA;24
"5125";379036;2012;2;29;69;65,3064166666667;-25,8751666666667;131;"M";2;NA;23;129;NA;NA;NA;24
"5126";379036;2012;2;29;69;65,3064166666667;-25,8751666666667;131;"M";2;NA;22;97;NA;NA;NA;24
"5127";379037;2012;3;1;70;65,38225;-26,4361666666667;149,5;"F";1;NA;28;245;NA;NA;NA;24
"5128";379037;2012;3;1;70;65,38225;-26,4361666666667;149,5;"M";2;NA;26;163;NA;NA;NA;24
"5129";379037;2012;3;1;70;65,38225;-26,4361666666667;149,5;"F";2;NA;32;382;NA;NA;NA;24
"5130";379037;2012;3;1;70;65,38225;-26,4361666666667;149,5;"F";1;NA;22;101;NA;NA;NA;24
"5131";379037;2012;3;1;70;65,38225;-26,4361666666667;149,5;"M";1;NA;18;49;NA;NA;NA;24
"5132";379038;2012;3;1;71;65,4215833333333;-26,5939166666667;179;"M";2;NA;30;270;NA;NA;NA;24
"5133";379038;2012;3;1;71;65,4215833333333;-26,5939166666667;179;"M";2;NA;27;206;NA;NA;NA;24
"5134";379038;2012;3;1;71;65,4215833333333;-26,5939166666667;179;"M";2;NA;22;114;NA;NA;NA;24
"5135";379038;2012;3;1;71;65,4215833333333;-26,5939166666667;179;"M";1;NA;12;14;NA;NA;NA;24
"5136";379031;2012;2;29;64;65,0458333333333;-25,9308333333333;161,5;"M";2;NA;33;405;NA;NA;NA;24
"5137";379031;2012;2;29;64;65,0458333333333;-25,9308333333333;161,5;"F";2;NA;32;317;NA;NA;NA;24
"5138";379031;2012;2;29;64;65,0458333333333;-25,9308333333333;161,5;"F";1;NA;32;296;NA;NA;NA;24
"5139";379031;2012;2;29;64;65,0458333333333;-25,9308333333333;161,5;"F";1;NA;18;50,9;NA;NA;NA;24
"5140";379031;2012;2;29;64;65,0458333333333;-25,9308333333333;161,5;"M";2;NA;23;100;NA;NA;NA;24
"5141";379075;2012;2;28;128;66,56525;-22,9269166666667;72,5;"F";2;NA;40;980;NA;NA;NA;24
"5142";379204;2012;3;5;60;64,0124166666667;-13,5346666666667;163;"M";2;NA;32;329;NA;NA;NA;24
"5143";379204;2012;3;5;60;64,0124166666667;-13,5346666666667;163;"M";2;NA;29;249;NA;NA;NA;24
"5144";379204;2012;3;5;60;64,0124166666667;-13,5346666666667;163;"M";2;NA;31;261;NA;NA;NA;24
"5145";379204;2012;3;5;60;64,0124166666667;-13,5346666666667;163;"F";1;NA;20;77;NA;NA;NA;24
"5146";379204;2012;3;5;60;64,0124166666667;-13,5346666666667;163;"F";2;NA;28;260;NA;NA;NA;24
"5147";379204;2012;3;5;60;64,0124166666667;-13,5346666666667;163;"M";2;NA;16;39;NA;NA;NA;24
"5148";379205;2012;3;5;61;63,9254166666667;-13,7043333333333;211;"F";1;NA;22;120;NA;NA;NA;24
"5149";379205;2012;3;5;61;63,9254166666667;-13,7043333333333;211;"F";1;NA;29;265;NA;NA;NA;24
"5150";379205;2012;3;5;61;63,9254166666667;-13,7043333333333;211;"F";1;NA;33;403;NA;NA;NA;24
"5151";379205;2012;3;5;61;63,9254166666667;-13,7043333333333;211;"M";2;NA;24;136;NA;NA;NA;24
"5152";379205;2012;3;5;61;63,9254166666667;-13,7043333333333;211;"F";1;NA;18;57;NA;NA;NA;24
"5153";379206;2012;3;5;62;63,77325;-14,1846666666667;238,5;"F";1;NA;31;310;NA;NA;NA;24
"5154";379255;2012;3;5;42;66,8614166666667;-23,90175;166;"F";2;NA;38;718;NA;NA;NA;24
"5155";379257;2012;3;5;44;66,7849166666667;-24,29425;192,5;"F";2;NA;33;415;NA;NA;NA;24
"5156";379388;2012;3;6;111;63,7433333333333;-23,6075;133;"F";1;NA;32;306;NA;NA;NA;24
"5157";379388;2012;3;6;111;63,7433333333333;-23,6075;133;"M";2;NA;31;323;NA;NA;NA;24
"5158";379388;2012;3;6;111;63,7433333333333;-23,6075;133;"F";2;NA;29;251;NA;NA;NA;24
"5159";379388;2012;3;6;111;63,7433333333333;-23,6075;133;"M";2;NA;27;231;NA;NA;NA;24
"5160";379388;2012;3;6;111;63,7433333333333;-23,6075;133;"M";2;NA;28;209;NA;NA;NA;24
"5161";379454;2012;3;8;213;66,6821666666667;-20,0008333333333;138,5;"F";1;NA;36;534;NA;NA;NA;24
"5162";379454;2012;3;8;213;66,6821666666667;-20,0008333333333;138,5;"M";2;NA;29;232;NA;NA;NA;24
"5163";379454;2012;3;8;213;66,6821666666667;-20,0008333333333;138,5;"F";2;NA;48;1420;NA;NA;NA;24
"5164";379454;2012;3;8;213;66,6821666666667;-20,0008333333333;138,5;"F";2;NA;45;1271;NA;NA;NA;24
"5165";379454;2012;3;8;213;66,6821666666667;-20,0008333333333;138,5;"M";2;NA;31;357;NA;NA;NA;24
"5166";379449;2012;3;8;208;65,9509166666667;-20,7665;104,5;"F";2;NA;37;599;NA;NA;NA;24
"5167";379490;2012;3;10;87;63,4028333333333;-19,3736666666667;47,5;"M";2;NA;28;207;NA;NA;NA;24
"5168";379490;2012;3;10;87;63,4028333333333;-19,3736666666667;47,5;"F";1;NA;36;540;NA;NA;NA;24
"5169";379490;2012;3;10;87;63,4028333333333;-19,3736666666667;47,5;"F";1;NA;29;272;NA;NA;NA;24
"5170";379490;2012;3;10;87;63,4028333333333;-19,3736666666667;47,5;"F";1;NA;33;337;NA;NA;NA;24
"5171";379490;2012;3;10;87;63,4028333333333;-19,3736666666667;47,5;"M";2;NA;32;356;NA;NA;NA;24
"5172";379491;2012;3;10;88;63,4863333333333;-19,8209166666667;65,5;"M";2;NA;36;446;NA;NA;NA;24
"5173";379491;2012;3;10;88;63,4863333333333;-19,8209166666667;65,5;"F";2;NA;38;553;NA;NA;NA;24
"5174";379491;2012;3;10;88;63,4863333333333;-19,8209166666667;65,5;"F";2;NA;35;477;NA;NA;NA;24
"5175";379491;2012;3;10;88;63,4863333333333;-19,8209166666667;65,5;"F";2;NA;36;452;NA;NA;NA;24
"5176";379491;2012;3;10;88;63,4863333333333;-19,8209166666667;65,5;"M";2;NA;25;157;NA;NA;NA;24
"5177";379062;2012;3;4;95;64,1459166666667;-24,8179166666667;191,5;"M";2;NA;31;295;NA;NA;NA;24
"5178";379062;2012;3;4;95;64,1459166666667;-24,8179166666667;191,5;"F";2;NA;32;320;NA;NA;NA;24
"5179";379062;2012;3;4;95;64,1459166666667;-24,8179166666667;191,5;"F";1;NA;31;318;NA;NA;NA;24
"5180";379063;2012;3;4;96;64,10875;-24,7923333333333;198,5;"M";2;NA;33;390;NA;NA;NA;24
"5181";379063;2012;3;4;96;64,10875;-24,7923333333333;198,5;"M";2;NA;28;198;NA;NA;NA;24
"5182";379032;2012;2;29;65;65,0183333333333;-26,3041666666667;153;"M";2;NA;14;24;NA;NA;NA;24
"5183";379032;2012;2;29;65;65,0183333333333;-26,3041666666667;153;"M";2;NA;27;200;NA;NA;NA;24
"5184";379032;2012;2;29;65;65,0183333333333;-26,3041666666667;153;"M";2;NA;27;185;NA;NA;NA;24
"5185";379032;2012;2;29;65;65,0183333333333;-26,3041666666667;153;"M";2;NA;20;70;NA;NA;NA;24
"5186";379032;2012;2;29;65;65,0183333333333;-26,3041666666667;153;"F";1;NA;27;189;NA;NA;NA;24
"5187";379095;2012;3;1;148;66,5018333333333;-21,6983333333333;101,5;"F";2;NA;40;750;NA;NA;NA;24
"5188";379095;2012;3;1;148;66,5018333333333;-21,6983333333333;101,5;"F";1;NA;35;513;NA;NA;NA;24
"5189";379095;2012;3;1;148;66,5018333333333;-21,6983333333333;101,5;"F";2;NA;38;585;NA;NA;NA;24
"5190";379095;2012;3;1;148;66,5018333333333;-21,6983333333333;101,5;"F";2;NA;40;816;NA;NA;NA;24
"5191";379095;2012;3;1;148;66,5018333333333;-21,6983333333333;101,5;"F";1;NA;32;386;NA;NA;NA;24
"5192";379096;2012;3;1;149;66,6138333333333;-21,5035833333333;109;"F";2;NA;48;1225;NA;NA;NA;24
"5193";379096;2012;3;1;149;66,6138333333333;-21,5035833333333;109;"F";2;NA;42;961;NA;NA;NA;24
"5194";379097;2012;3;1;150;66,6671666666667;-21,3583333333333;121,5;"F";2;NA;36;596;NA;NA;NA;24
"5195";379076;2012;2;28;129;66,7854166666667;-22,918;111,5;"F";2;NA;42;847;NA;NA;NA;24
"5196";379076;2012;2;28;129;66,7854166666667;-22,918;111,5;"M";2;NA;31;365;NA;NA;NA;24
"5197";379211;2012;3;6;67;64,34375;-13,3999166666667;129;"F";2;NA;44;1149;NA;NA;NA;24
"5198";379211;2012;3;6;67;64,34375;-13,3999166666667;129;"F";2;NA;42;904;NA;NA;NA;24
"5199";379211;2012;3;6;67;64,34375;-13,3999166666667;129;"F";2;NA;42;661;NA;NA;NA;24
"5200";379211;2012;3;6;67;64,34375;-13,3999166666667;129;"M";2;NA;33;397;NA;NA;NA;24
"5201";379211;2012;3;6;67;64,34375;-13,3999166666667;129;"F";1;NA;21;89;NA;NA;NA;24
"5202";379212;2012;3;6;68;64,38475;-13,5728333333333;143,5;"M";2;NA;43;899;NA;NA;NA;24
"5203";379212;2012;3;6;68;64,38475;-13,5728333333333;143,5;"F";1;NA;44;945;NA;NA;NA;24
"5204";379212;2012;3;6;68;64,38475;-13,5728333333333;143,5;"F";1;NA;31;318;NA;NA;NA;24
"5205";379212;2012;3;6;68;64,38475;-13,5728333333333;143,5;"F";1;NA;32;363;NA;NA;NA;24
"5206";379212;2012;3;6;68;64,38475;-13,5728333333333;143,5;"F";1;NA;27;174;NA;NA;NA;24
"5207";379213;2012;3;6;69;64,4069166666667;-13,8475833333333;104;"F";2;NA;43;910;NA;NA;NA;24
"5208";379213;2012;3;6;69;64,4069166666667;-13,8475833333333;104;"F";2;NA;45;890;NA;NA;NA;24
"5209";379213;2012;3;6;69;64,4069166666667;-13,8475833333333;104;"F";2;NA;47;1072;NA;NA;NA;24
"5210";379213;2012;3;6;69;64,4069166666667;-13,8475833333333;104;"F";2;NA;43;886;NA;NA;NA;24
"5211";379213;2012;3;6;69;64,4069166666667;-13,8475833333333;104;"M";2;NA;30;310;NA;NA;NA;24
"5212";379206;2012;3;5;62;63,77325;-14,1846666666667;238,5;"M";1;NA;25;164;NA;NA;NA;24
"5213";379206;2012;3;5;62;63,77325;-14,1846666666667;238,5;"M";2;NA;26;179;NA;NA;NA;24
"5214";379206;2012;3;5;62;63,77325;-14,1846666666667;238,5;"M";2;NA;23;119;NA;NA;NA;24
"5215";379206;2012;3;5;62;63,77325;-14,1846666666667;238,5;"F";1;NA;25;148;NA;NA;NA;24
"5216";379222;2012;3;2;9;65,1955;-23,33275;135;"M";2;NA;35;436;NA;NA;NA;24
"5217";379222;2012;3;2;9;65,1955;-23,33275;135;"M";2;NA;35;395;NA;NA;NA;24
"5218";379222;2012;3;2;9;65,1955;-23,33275;135;"F";2;NA;41;871;NA;NA;NA;24
"5219";379222;2012;3;2;9;65,1955;-23,33275;135;"F";2;NA;36;521;NA;NA;NA;24
"5220";379222;2012;3;2;9;65,1955;-23,33275;135;"M";2;NA;26;187;NA;NA;NA;24
"5221";379223;2012;3;2;10;65,0485;-23,5824166666667;203;"F";2;NA;37;679;NA;NA;NA;24
"5222";379223;2012;3;2;10;65,0485;-23,5824166666667;203;"M";2;NA;38;689;NA;NA;NA;24
"5223";379223;2012;3;2;10;65,0485;-23,5824166666667;203;"M";2;NA;25;189;NA;NA;NA;24
"5224";379223;2012;3;2;10;65,0485;-23,5824166666667;203;"F";2;NA;34;504;NA;NA;NA;24
"5225";379223;2012;3;2;10;65,0485;-23,5824166666667;203;"F";2;NA;44;762;NA;NA;NA;24
"5226";379326;2012;3;3;22;66,8474166666667;-14,9075833333333;128;"F";2;NA;36;508;NA;NA;NA;24
"5227";379326;2012;3;3;22;66,8474166666667;-14,9075833333333;128;"M";1;NA;13;22;NA;NA;NA;24
"5228";379326;2012;3;3;22;66,8474166666667;-14,9075833333333;128;"F";2;NA;43;979;NA;NA;NA;24
"5229";379370;2012;3;7;66;66,1081666666667;-14,7716666666667;104;"F";2;NA;41;905;NA;NA;NA;24
"5230";379406;2012;3;8;129;64,2491666666667;-22,21;49,5;"M";2;NA;33;310;NA;NA;NA;24
"5231";379406;2012;3;8;129;64,2491666666667;-22,21;49,5;"M";2;NA;34;416;NA;NA;NA;24
"5232";379406;2012;3;8;129;64,2491666666667;-22,21;49,5;"F";2;NA;37;455;NA;NA;NA;24
"5233";379406;2012;3;8;129;64,2491666666667;-22,21;49,5;"F";2;NA;39;654;NA;NA;NA;24
"5234";379406;2012;3;8;129;64,2491666666667;-22,21;49,5;"F";2;NA;35;435;NA;NA;NA;24
"5235";379389;2012;3;6;112;63,60825;-23,9904166666667;147,5;"M";2;NA;27;189;NA;NA;NA;24
"5236";379389;2012;3;6;112;63,60825;-23,9904166666667;147,5;"M";2;NA;29;266;NA;NA;NA;24
"5237";379389;2012;3;6;112;63,60825;-23,9904166666667;147,5;"F";1;NA;37;475;NA;NA;NA;24
"5238";379389;2012;3;6;112;63,60825;-23,9904166666667;147,5;"M";2;NA;26;190;NA;NA;NA;24
"5239";379389;2012;3;6;112;63,60825;-23,9904166666667;147,5;"M";2;NA;27;168;NA;NA;NA;24
"5240";379433;2012;3;6;192;65,9958333333333;-18,3059166666667;106,5;"F";2;NA;35;641;NA;NA;NA;24
"5241";379433;2012;3;6;192;65,9958333333333;-18,3059166666667;106,5;"M";2;NA;32;331;NA;NA;NA;24
"5242";379434;2012;3;6;193;66,1145833333333;-18,3860833333333;118;"F";2;NA;44;1071;NA;NA;NA;24
"5243";379478;2012;3;8;75;63,7725833333333;-15,8691666666667;201,5;"M";2;NA;27;187;NA;NA;NA;24
"5244";379478;2012;3;8;75;63,7725833333333;-15,8691666666667;201,5;NA;1;NA;11;8;NA;NA;NA;24
"5245";379479;2012;3;8;76;63,7878333333333;-16,39225;73,5;"F";2;NA;36;427;NA;NA;NA;24
"5246";379479;2012;3;8;76;63,7878333333333;-16,39225;73,5;"M";2;NA;25;152;NA;NA;NA;24
"5247";379479;2012;3;8;76;63,7878333333333;-16,39225;73,5;"F";2;NA;31;281;NA;NA;NA;24
"5248";379479;2012;3;8;76;63,7878333333333;-16,39225;73,5;"M";2;NA;28;255;NA;NA;NA;24
"5249";379479;2012;3;8;76;63,7878333333333;-16,39225;73,5;"F";1;NA;15;27;NA;NA;NA;24
"5250";379480;2012;3;8;77;63,75625;-16,4973333333333;65,5;"M";2;NA;31;292;NA;NA;NA;24
"5251";379480;2012;3;8;77;63,75625;-16,4973333333333;65,5;"F";1;NA;32;300;NA;NA;NA;24
"5252";379492;2012;3;10;89;63,2736666666667;-20,4569166666667;140,5;"F";1;NA;27;173;NA;NA;NA;24
"5253";379492;2012;3;10;89;63,2736666666667;-20,4569166666667;140,5;"F";2;NA;33;425;NA;NA;NA;24
"5254";379492;2012;3;10;89;63,2736666666667;-20,4569166666667;140,5;"M";2;NA;25;168;NA;NA;NA;24
"5255";379492;2012;3;10;89;63,2736666666667;-20,4569166666667;140,5;"M";2;NA;34;395;NA;NA;NA;24
"5256";379485;2012;3;9;82;63,5561666666667;-17,7004166666667;114;"F";1;NA;37;502;NA;NA;NA;24
"5257";379485;2012;3;9;82;63,5561666666667;-17,7004166666667;114;"M";2;NA;26;191;NA;NA;NA;24
"5258";379485;2012;3;9;82;63,5561666666667;-17,7004166666667;114;"M";2;NA;19;61;NA;NA;NA;24
"5259";379485;2012;3;9;82;63,5561666666667;-17,7004166666667;114;"M";2;NA;15;31;NA;NA;NA;24
"5260";379520;2012;3;13;117;63,2694166666667;-17,2819166666667;207,5;"M";2;NA;27;180;NA;NA;NA;24
"5261";379520;2012;3;13;117;63,2694166666667;-17,2819166666667;207,5;"F";1;NA;32;257;NA;NA;NA;24
"5262";379520;2012;3;13;117;63,2694166666667;-17,2819166666667;207,5;"F";2;NA;32;297;NA;NA;NA;24
"5263";379520;2012;3;13;117;63,2694166666667;-17,2819166666667;207,5;"F";2;NA;26;148;NA;NA;NA;24
"5264";379520;2012;3;13;117;63,2694166666667;-17,2819166666667;207,5;"F";2;NA;22;104;NA;NA;NA;24
"5265";379521;2012;3;13;118;63,3846666666667;-16,1778333333333;320;"F";2;NA;29;219;NA;NA;NA;24
"5266";379521;2012;3;13;118;63,3846666666667;-16,1778333333333;320;"F";2;NA;30;270;NA;NA;NA;24
"5267";379521;2012;3;13;118;63,3846666666667;-16,1778333333333;320;"F";2;NA;37;478;NA;NA;NA;24
"5268";379521;2012;3;13;118;63,3846666666667;-16,1778333333333;320;"F";2;NA;32;280;NA;NA;NA;24
"5269";379521;2012;3;13;118;63,3846666666667;-16,1778333333333;320;"F";1;NA;33;349;NA;NA;NA;24
"5270";379058;2012;3;3;91;63,8430833333333;-25,701;224;"F";1;NA;20;70;NA;NA;NA;24
"5271";379058;2012;3;3;91;63,8430833333333;-25,701;224;"F";1;NA;20;82;NA;NA;NA;24
"5272";379033;2012;2;29;66;65,1515833333333;-26,4935;155,5;"F";1;NA;18;63;NA;NA;NA;24
"5273";379033;2012;2;29;66;65,1515833333333;-26,4935;155,5;"F";1;NA;30;279;NA;NA;NA;24
"5274";379033;2012;2;29;66;65,1515833333333;-26,4935;155,5;"F";1;NA;34;408,9;NA;NA;NA;24
"5275";379033;2012;2;29;66;65,1515833333333;-26,4935;155,5;"F";1;NA;32;352;NA;NA;NA;24
"5276";379033;2012;2;29;66;65,1515833333333;-26,4935;155,5;"M";2;NA;29;278;NA;NA;NA;24
"5277";379180;2012;3;3;36;64,65075;-12,32725;167,5;"M";2;NA;31;384;NA;NA;NA;24
"5278";379207;2012;3;5;63;63,964;-14,024;155,5;"F";2;NA;40;815;NA;NA;NA;24
"5279";379207;2012;3;5;63;63,964;-14,024;155,5;"M";2;NA;31;272;NA;NA;NA;24
"5280";379207;2012;3;5;63;63,964;-14,024;155,5;"F";1;NA;22;106;NA;NA;NA;24
"5281";379207;2012;3;5;63;63,964;-14,024;155,5;"M";2;NA;22;105;NA;NA;NA;24
"5282";379207;2012;3;5;63;63,964;-14,024;155,5;"F";2;NA;33;420;NA;NA;NA;24
"5283";379208;2012;3;6;64;64,2991666666667;-13,788;136;"F";2;NA;33;381;NA;NA;NA;24
"5284";379208;2012;3;6;64;64,2991666666667;-13,788;136;"F";2;NA;34;411;NA;NA;NA;24
"5285";379208;2012;3;6;64;64,2991666666667;-13,788;136;"F";1;NA;23;108;NA;NA;NA;24
"5286";379208;2012;3;6;64;64,2991666666667;-13,788;136;"F";1;NA;32;338;NA;NA;NA;24
"5287";379209;2012;3;6;65;64,3129166666667;-13,5980833333333;132;"M";2;NA;42;870;NA;NA;NA;24
"5288";379209;2012;3;6;65;64,3129166666667;-13,5980833333333;132;"F";1;NA;40;787;NA;NA;NA;24
"5289";379209;2012;3;6;65;64,3129166666667;-13,5980833333333;132;"F";1;NA;42;843;NA;NA;NA;24
"5290";379390;2012;3;7;113;63,7843333333333;-24,2014166666667;158,5;"M";2;NA;25;138;NA;NA;NA;24
"5291";379390;2012;3;7;113;63,7843333333333;-24,2014166666667;158,5;"F";1;NA;26;177;NA;NA;NA;24
"5292";379390;2012;3;7;113;63,7843333333333;-24,2014166666667;158,5;"F";2;NA;29;261;NA;NA;NA;24
"5293";379390;2012;3;7;113;63,7843333333333;-24,2014166666667;158,5;"M";2;NA;25;155;NA;NA;NA;24
"5294";379390;2012;3;7;113;63,7843333333333;-24,2014166666667;158,5;"M";2;NA;28;205;NA;NA;NA;24
"5295";379391;2012;3;7;114;63,7333333333333;-24,3353333333333;184;"F";1;NA;38;526;NA;NA;NA;24
"5296";379481;2012;3;9;78;63,7520833333333;-17,1318333333333;67;"M";2;NA;31;327;NA;NA;NA;24
"5297";379481;2012;3;9;78;63,7520833333333;-17,1318333333333;67;"F";2;NA;35;436;NA;NA;NA;24
"5298";379481;2012;3;9;78;63,7520833333333;-17,1318333333333;67;"M";2;NA;32;322;NA;NA;NA;24
"5299";379481;2012;3;9;78;63,7520833333333;-17,1318333333333;67;"F";1;NA;32;93;NA;NA;NA;24
"5300";379481;2012;3;9;78;63,7520833333333;-17,1318333333333;67;"F";1;NA;32;295;NA;NA;NA;24
"5301";379483;2012;3;9;80;63,5380833333333;-16,9155;211,5;"F";1;NA;22;111;NA;NA;NA;24
"5302";379483;2012;3;9;80;63,5380833333333;-16,9155;211,5;"F";1;NA;28;245;NA;NA;NA;24
"5303";379483;2012;3;9;80;63,5380833333333;-16,9155;211,5;"F";2;NA;28;194;NA;NA;NA;24
"5304";379483;2012;3;9;80;63,5380833333333;-16,9155;211,5;"F";2;NA;30;265;NA;NA;NA;24
"5305";379483;2012;3;9;80;63,5380833333333;-16,9155;211,5;"M";2;NA;36;515;NA;NA;NA;24
"5306";379484;2012;3;9;81;63,5205;-17,22725;140;"F";2;NA;39;665;NA;NA;NA;24
"5307";379484;2012;3;9;81;63,5205;-17,22725;140;"F";2;NA;20;76;NA;NA;NA;24
"5308";379484;2012;3;9;81;63,5205;-17,22725;140;"F";2;NA;29;223;NA;NA;NA;24
"5309";379484;2012;3;9;81;63,5205;-17,22725;140;"M";2;NA;22;97;NA;NA;NA;24
"5310";379492;2012;3;10;89;63,2736666666667;-20,4569166666667;140,5;"F";1;NA;31;313;NA;NA;NA;24
"5311";379493;2012;3;10;90;63,244;-20,948;156;"F";2;NA;30;272;NA;NA;NA;24
"5312";379493;2012;3;10;90;63,244;-20,948;156;"F";2;NA;26;155;NA;NA;NA;24
"5313";379522;2012;3;13;119;63,41675;-16,24075;139,5;"M";2;NA;24;117;NA;NA;NA;24
"5314";379522;2012;3;13;119;63,41675;-16,24075;139,5;"M";2;NA;25;139;NA;NA;NA;24
