"";"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
"3681";204273;2003;3;13;88;64,9546666666667;-26,3764166666667;164;"F";1;3;23;NA;NA;NA;NA;8
"3682";204273;2003;3;13;88;64,9546666666667;-26,3764166666667;164;"F";1;4;26;NA;NA;NA;NA;8
"3683";203970;2003;3;14;86;65,044;-11,8001666666667;228,5;"M";1;7;46;NA;NA;NA;NA;8
"3684";204425;2003;3;16;86;66,17625;-25,2956666666667;129,5;"M";1;5;31;NA;NA;NA;NA;8
"3685";203988;2003;3;15;95;64,3825833333333;-12,4334166666667;235,5;"F";1;7;47;NA;NA;NA;NA;8
"3686";203990;2003;3;15;96;64,31725;-12,54725;270;"M";1;7;46;NA;NA;NA;NA;8
"3687";203990;2003;3;15;96;64,31725;-12,54725;270;"M";1;6;37;NA;NA;NA;NA;8
"3688";203990;2003;3;15;96;64,31725;-12,54725;270;"M";1;5;30;NA;NA;NA;NA;8
"3689";204139;2003;3;6;24;63,11875;-21,0873333333333;416,5;"M";1;7;36;NA;NA;NA;NA;8
"3690";204129;2003;3;5;19;63,3438333333333;-19,367;168;"M";2;8;50;NA;NA;NA;NA;8
"3691";204313;2003;3;15;108;63,2244166666667;-24,23325;152,5;"F";2;10;68;NA;NA;NA;NA;8
"3692";204243;2003;3;11;73;64,1086666666667;-23,5076666666667;116;"F";1;4;28;NA;NA;NA;NA;8
"3693";204245;2003;3;11;74;64,2384166666667;-23,5121666666667;117;"M";1;4;28;NA;NA;NA;NA;8
"3694";204245;2003;3;11;74;64,2384166666667;-23,5121666666667;117;"M";1;6;40;NA;NA;NA;NA;8
"3695";204177;2003;3;7;43;63,9221666666667;-23,4685;138,5;"M";1;8;42;NA;NA;NA;NA;8
"3696";204429;2003;3;17;88;66,2833333333333;-25,1254166666667;137,5;"M";1;1;20;NA;NA;NA;NA;8
"3697";203972;2003;3;14;87;64,993;-11,961;203;"M";1;6;30;NA;NA;NA;NA;8
"3698";203986;2003;3;15;94;64,4163333333333;-12,2604166666667;297,5;"M";1;7;35;NA;NA;NA;NA;8
"3699";203986;2003;3;15;94;64,4163333333333;-12,2604166666667;297,5;"F";1;5;26;NA;NA;NA;NA;8
"3700";203986;2003;3;15;94;64,4163333333333;-12,2604166666667;297,5;"F";1;6;31;NA;NA;NA;NA;8
"3701";203986;2003;3;15;94;64,4163333333333;-12,2604166666667;297,5;"F";1;4;27;NA;NA;NA;NA;8
"3702";204305;2003;3;14;104;63,3568333333333;-24,6855833333333;250;"F";2;NA;91;NA;NA;NA;NA;8
"3703";204307;2003;3;14;105;63,1480833333333;-24,8695;308,5;"M";1;5;31;NA;NA;NA;NA;8
"3704";204361;2003;3;17;132;64,0139166666667;-16,0929166666667;102,5;"M";1;5;39;NA;NA;NA;NA;8
"3705";204353;2003;3;17;128;63,5594166666667;-17,7004166666667;116;"M";1;9;54;NA;NA;NA;NA;8
"3706";204187;2003;3;8;48;63,7805833333333;-24,40325;297,5;"M";2;7;49;NA;NA;NA;NA;8
"3707";204181;2003;3;8;45;63,99325;-23,6190833333333;135;"M";1;5;35;NA;NA;NA;NA;8
"3708";204181;2003;3;8;45;63,99325;-23,6190833333333;135;"M";1;7;52;NA;NA;NA;NA;8
"3709";204181;2003;3;8;45;63,99325;-23,6190833333333;135;"M";1;4;23;NA;NA;NA;NA;8
"3710";204181;2003;3;8;45;63,99325;-23,6190833333333;135;"F";1;4;25;NA;NA;NA;NA;8
"3711";203960;2003;3;14;81;65,4908333333333;-12,1480833333333;174,5;"F";2;10;62;NA;NA;NA;NA;8
"3712";203974;2003;3;14;88;64,81475;-11,6913333333333;281,5;"M";1;9;51;NA;NA;NA;NA;8
"3713";203974;2003;3;14;88;64,81475;-11,6913333333333;281,5;"M";1;12;65;NA;NA;NA;NA;8
"3714";204119;2003;3;5;14;63,5228333333333;-17,223;145,5;"M";2;8;51;NA;NA;NA;NA;8
"3715";204231;2003;3;4;2;63,7683333333333;-14,1916666666667;238,5;"M";2;8;53;NA;NA;NA;NA;8
"3716";204405;2003;3;15;75;66,1866666666667;-25,90275;250;"F";1;5;27;NA;NA;NA;NA;8
"3717";204407;2003;3;15;76;66,27425;-25,8655833333333;381,5;"M";1;5;32;NA;NA;NA;NA;8
"3718";204409;2003;3;15;77;66,2754166666667;-25,7400833333333;327,5;"M";1;9;47;NA;NA;NA;NA;8
"3719";204451;2003;3;16;87;66,1366666666667;-25,1854166666667;106;"F";1;4;24;NA;NA;NA;NA;8
"3720";204377;2003;3;14;61;65,4191666666667;-26,6141666666667;186;"F";1;6;32;NA;NA;NA;NA;8
"3721";204185;2003;3;8;47;63,8574166666667;-24,2739166666667;273,5;"M";2;8;55;NA;NA;NA;NA;8
"3722";204185;2003;3;8;47;63,8574166666667;-24,2739166666667;273,5;"M";2;8;53;NA;NA;NA;NA;8
"3723";204175;2003;3;7;42;63,8136666666667;-23,66075;153,5;"M";1;6;47;NA;NA;NA;NA;8
"3724";203962;2003;3;14;82;65,4776666666667;-11,77275;204,5;"M";1;6;37;NA;NA;NA;NA;8
"3725";203950;2003;3;13;76;65,0749166666667;-13,0490833333333;149;"M";1;6;32;NA;NA;NA;NA;8
"3726";203952;2003;3;13;77;65,061;-12,7554166666667;158;"M";1;10;59;NA;NA;NA;NA;8
"3727";203954;2003;3;13;78;65,0754166666667;-12,2641666666667;207,5;"M";1;7;39;NA;NA;NA;NA;8
"3728";204105;2003;3;4;7;63,5959166666667;-15,46575;145,5;"M";2;8;40;NA;NA;NA;NA;8
"3729";204105;2003;3;4;7;63,5959166666667;-15,46575;145,5;"M";1;8;49;NA;NA;NA;NA;8
"3730";204159;2003;3;7;34;63,33625;-22,7029166666667;254;"M";1;9;58;NA;NA;NA;NA;8
"3731";204161;2003;3;7;35;63,3671666666667;-23,1354166666667;254;"F";1;3;29;NA;NA;NA;NA;8
"3732";204367;2003;3;13;56;65,7736666666667;-25,7056666666667;228,5;"M";1;7;44;NA;NA;NA;NA;8
"3733";204367;2003;3;13;56;65,7736666666667;-25,7056666666667;228,5;"M";2;12;69;NA;NA;NA;NA;8
"3734";204111;2003;3;4;10;63,4170833333333;-16,2440833333333;138;"F";1;8;46;NA;NA;NA;NA;8
"3735";204111;2003;3;4;10;63,4170833333333;-16,2440833333333;138;"F";1;7;33;NA;NA;NA;NA;8
"3736";204113;2003;3;5;11;63,5009166666667;-16,1671666666667;117;"F";1;4;23;NA;NA;NA;NA;8
"3737";204301;2003;3;14;102;63,7298333333333;-24,9070833333333;434,5;"F";1;8;51;NA;NA;NA;NA;8
"3738";204303;2003;3;14;103;63,4296666666667;-24,6681666666667;254,5;"F";1;6;32;NA;NA;NA;NA;8
"3739";204514;2003;3;13;56;65,8208333333333;-25,78825;206;"M";1;5;38;NA;NA;NA;NA;8
"3740";204516;2003;3;13;57;65,8209166666667;-26,0625833333333;235,5;"M";2;NA;71;NA;NA;NA;NA;8
"3741";204516;2003;3;13;57;65,8209166666667;-26,0625833333333;235,5;"F";1;4;28;NA;NA;NA;NA;8
"3742";204393;2003;3;15;69;65,98;-25,8233333333333;189,5;"F";2;7;51;NA;NA;NA;NA;8
"3743";204143;2003;3;6;26;63,2435833333333;-20,9575833333333;157;"F";1;7;47;NA;NA;NA;NA;8
"3744";204143;2003;3;6;26;63,2435833333333;-20,9575833333333;157;"M";1;4;26;NA;NA;NA;NA;8
"3745";204115;2003;3;5;12;63,5383333333333;-16,9205833333333;213,5;"F";2;10;60;NA;NA;NA;NA;8
"3746";204293;2003;3;14;98;63,8764166666667;-26,4533333333333;301;"F";1;8;54;NA;NA;NA;NA;8
"3747";203958;2003;3;14;80;65,419;-12,10375;211;"F";2;10;68;NA;NA;NA;NA;8
"3748";203944;2003;3;13;73;65,1885;-12,4643333333333;195,5;"F";1;8;47;NA;NA;NA;NA;8
"3749";203944;2003;3;13;73;65,1885;-12,4643333333333;195,5;"F";1;6;35;NA;NA;NA;NA;8
"3750";204163;2003;3;7;36;63,3333333333333;-23,3488333333333;340;NA;NA;2;18;NA;NA;NA;NA;8
"3751";204153;2003;3;6;31;63,1614166666667;-22,1880833333333;236;"M";1;9;60;NA;NA;NA;NA;8
"3752";204155;2003;3;6;32;63,0775833333333;-22,2743333333333;350,5;"M";1;9;61;NA;NA;NA;NA;8
"3753";204093;2003;3;4;1;63,95;-14,0083333333333;163;"F";1;4;28;1068;NA;NA;NA;8
"3754";204093;2003;3;4;1;63,95;-14,0083333333333;163;"M";1;5;28;NA;NA;NA;NA;8
"3755";204093;2003;3;4;1;63,95;-14,0083333333333;163;NA;NA;3;18;NA;NA;NA;NA;8
"3756";204107;2003;3;4;8;63,4670833333333;-15,744;189,5;"F";2;NA;75;NA;NA;NA;NA;8
"3757";204295;2003;3;14;99;63,84175;-25,7195833333333;224;"M";1;4;22;NA;NA;NA;NA;8
"3758";204297;2003;3;14;100;64,0173333333333;-25,52025;217,5;"M";1;8;46;NA;NA;NA;NA;8
"3759";204297;2003;3;14;100;64,0173333333333;-25,52025;217,5;"F";1;5;40;NA;NA;NA;NA;8
"3760";204524;2003;3;14;61;65,2104166666667;-27,0215833333333;241,5;"F";1;7;34;NA;NA;NA;NA;8
"3761";204526;2003;3;14;62;65,3863333333333;-27,0049166666667;274;"M";1;6;30;NA;NA;NA;NA;8
"3762";204512;2003;3;13;55;65,88225;-25,54725;151,5;"M";1;6;34;NA;NA;NA;NA;8
"3763";204540;2003;3;15;69;65,981;-26,0370833333333;206,5;NA;NA;2;18;NA;NA;NA;NA;8
"3764";204622;2003;3;19;110;67,001;-22,8745833333333;237;"M";1;11;52;NA;NA;NA;NA;8
"3765";204373;2003;3;14;59;65,6804166666667;-26,5644166666667;175;"M";1;6;32;NA;NA;NA;NA;8
"3766";204157;2003;3;6;33;63,20875;-22,738;288;"F";1;9;46;NA;NA;NA;NA;8
"3767";204109;2003;3;4;9;63,386;-16,19625;267,5;"F";1;8;42;NA;NA;NA;NA;8
"3768";204109;2003;3;4;9;63,386;-16,19625;267,5;"M";1;7;46;NA;NA;NA;NA;8
"3769";204375;2003;3;14;60;65,6216666666667;-26,6858333333333;200,5;"M";1;4;27;NA;NA;NA;NA;8
"3770";203934;2003;3;12;68;65,33275;-13,2126666666667;200;"F";1;10;55;NA;NA;NA;NA;8
"3771";204167;2003;3;7;38;63,1556666666667;-23,8929166666667;391,5;"F";2;9;65;NA;NA;NA;NA;8
"3772";204223;2003;3;9;66;64,3883333333333;-22,7966666666667;75,5;"M";2;8;61;NA;NA;NA;NA;8
"3773";204099;2003;3;4;4;63,8884166666667;-14,8441666666667;140,5;"M";1;5;22;NA;NA;NA;NA;8
"3774";204291;2003;3;14;97;64,0411666666667;-26,6929166666667;374,5;"F";1;5;31;NA;NA;NA;NA;8
"3775";204291;2003;3;14;97;64,0411666666667;-26,6929166666667;374,5;"F";2;11;68;NA;NA;NA;NA;8
"3776";204580;2003;3;17;89;66,4559166666667;-24,7465833333333;117;"F";1;6;39;NA;NA;NA;NA;8
"3777";204403;2003;3;15;74;66,1123333333333;-26,0905;283,5;"M";1;3;26;NA;NA;NA;NA;8
"3778";204387;2003;3;15;66;66,01975;-26,1008333333333;200;"M";1;4;29;NA;NA;NA;NA;8
"3779";204101;2003;3;4;5;63,6575833333333;-15,21425;111,5;"M";1;5;26;NA;NA;NA;NA;8
"3780";204197;2003;3;8;53;64,1435;-24,9679166666667;194;"M";2;9;61;NA;NA;NA;NA;8
"3781";204197;2003;3;8;53;64,1435;-24,9679166666667;194;"F";1;4;23;NA;NA;NA;NA;8
"3782";204199;2003;3;8;54;64,3588333333333;-25,0234166666667;219;"M";1;3;28;NA;NA;NA;NA;8
"3783";204201;2003;3;8;55;64,5024166666667;-24,455;161;"F";1;4;27;NA;NA;NA;NA;8
"3784";204201;2003;3;8;55;64,5024166666667;-24,455;161;"M";1;4;29;NA;NA;NA;NA;8
"3785";204201;2003;3;8;55;64,5024166666667;-24,455;161;"M";1;4;28;NA;NA;NA;NA;8
"3786";204189;2003;3;8;49;63,7360833333333;-24,3303333333333;185,5;"F";1;8;52;NA;NA;NA;NA;8
"3787";204189;2003;3;8;49;63,7360833333333;-24,3303333333333;185,5;NA;NA;2;16;NA;NA;NA;NA;8
"3788";204554;2003;3;16;76;66,3713333333333;-25,5665833333333;336,5;"F";1;5;34;NA;NA;NA;NA;8
"3789";204389;2003;3;15;67;66,0958333333333;-25,8186666666667;169;"F";1;6;43;NA;NA;NA;NA;8
"3790";204389;2003;3;15;67;66,0958333333333;-25,8186666666667;169;"F";1;8;55;NA;NA;NA;NA;8
"3791";203936;2003;3;12;69;65,2854166666667;-12,9261666666667;179;NA;NA;2;19;NA;NA;NA;NA;8
"3792";203938;2003;3;13;70;65,3905833333333;-12,8819166666667;192,5;"M";1;9;49;NA;NA;NA;NA;8
"3793";203940;2003;3;13;71;65,3846666666667;-12,6401666666667;232;"F";1;9;43;NA;NA;NA;NA;8
"3794";204173;2003;3;7;41;63,7391666666667;-23,6096666666667;151;"F";1;5;36;NA;NA;NA;NA;8
"3795";204217;2003;3;9;63;64,44775;-23,0974166666667;117;"M";1;8;47;NA;NA;NA;NA;8
"3796";204263;2003;3;12;83;64,7534166666667;-25,5395;197;"M";1;6;32;NA;NA;NA;NA;8
"3797";204265;2003;3;12;84;64,8046666666667;-25,7780833333333;192;"F";1;6;39;NA;NA;NA;NA;8
"3798";204267;2003;3;12;85;64,9268333333333;-25,5935;177;NA;NA;1;10;NA;NA;NA;NA;8
"3799";204267;2003;3;12;85;64,9268333333333;-25,5935;177;"M";1;7;49;NA;NA;NA;NA;8
"3800";204317;2003;3;15;110;63,5969166666667;-22,3121666666667;211,5;"M";1;8;47;NA;NA;NA;NA;8
"3801";204283;2003;3;13;93;64,58875;-26,0078333333333;221,5;"F";1;4;32;NA;NA;NA;NA;8
"3802";204283;2003;3;13;93;64,58875;-26,0078333333333;221,5;"F";1;5;30;NA;NA;NA;NA;8
"3803";204542;2003;3;15;70;65,98875;-26,1975833333333;252,5;"F";1;5;35;NA;NA;NA;NA;8
"3804";203942;2003;3;13;72;65,3144166666667;-12,47575;208;"M";1;8;43;NA;NA;NA;NA;8
"3805";204391;2003;3;15;68;66,04825;-25,7495833333333;183,5;"F";2;9;64;NA;NA;NA;NA;8
"3806";204219;2003;3;9;64;64,5463333333333;-23,0849166666667;93;"F";1;5;32;NA;NA;NA;NA;8
"3807";204319;2003;3;15;111;63,4841666666667;-22,2403333333333;231,5;"F";1;8;46;NA;NA;NA;NA;8
"3808";204313;2003;3;15;108;63,2244166666667;-24,23325;152,5;"M";1;3;20;NA;NA;NA;NA;8
"3809";204191;2003;3;8;50;63,7843333333333;-24,19275;163,5;"F";1;5;32;NA;NA;NA;NA;8
"3810";204191;2003;3;8;50;63,7843333333333;-24,19275;163,5;"M";1;2;20;NA;NA;NA;NA;8
"3811";204193;2003;3;8;51;64,1199166666667;-24,7459166666667;213,5;NA;NA;2;17;NA;NA;NA;NA;8
"3812";204193;2003;3;8;51;64,1199166666667;-24,7459166666667;213,5;"M";1;3;24;NA;NA;NA;NA;8
"3813";204193;2003;3;8;51;64,1199166666667;-24,7459166666667;213,5;"M";1;5;29;NA;NA;NA;NA;8
"3814";204385;2003;3;14;65;65,9434166666667;-26,5123333333333;279,5;"M";1;11;77;NA;NA;NA;NA;8
"3815";204255;2003;3;12;79;64,2670833333333;-24,7939166666667;194;"M";2;NA;55;NA;NA;NA;NA;8
"3816";204255;2003;3;12;79;64,2670833333333;-24,7939166666667;194;"M";1;6;33;NA;NA;NA;NA;8
"3817";204255;2003;3;12;79;64,2670833333333;-24,7939166666667;194;"M";1;3;22;NA;NA;NA;NA;8
"3818";204255;2003;3;12;79;64,2670833333333;-24,7939166666667;194;"F";1;3;26;NA;NA;NA;NA;8
"3819";204255;2003;3;12;79;64,2670833333333;-24,7939166666667;194;"M";1;6;34;NA;NA;NA;NA;8
"3820";204255;2003;3;12;79;64,2670833333333;-24,7939166666667;194;"F";1;3;20;NA;NA;NA;NA;8
"3821";204257;2003;3;12;80;64,23625;-25,2806666666667;267;"M";1;4;25;NA;NA;NA;NA;8
"3822";204257;2003;3;12;80;64,23625;-25,2806666666667;267;"F";1;4;36;NA;NA;NA;NA;8
"3823";204247;2003;3;11;75;64,2085;-23,6711666666667;124,5;"F";1;6;38;NA;NA;NA;NA;8
"3824";204195;2003;3;8;52;64,1453333333333;-24,8230833333333;196,5;"M";2;10;60;NA;NA;NA;NA;8
"3825";204195;2003;3;8;52;64,1453333333333;-24,8230833333333;196,5;"F";1;8;47;NA;NA;NA;NA;8
"3826";204275;2003;3;13;89;64,9655833333333;-26,6978333333333;197,5;"M";1;7;48;NA;NA;NA;NA;8
"3827";204275;2003;3;13;89;64,9655833333333;-26,6978333333333;197,5;"M";1;5;41;NA;NA;NA;NA;8
"3828";204277;2003;3;13;90;64,8865833333333;-27,2271666666667;384,5;"M";1;6;41;NA;NA;NA;NA;8
"3829";204279;2003;3;13;91;64,7590833333333;-26,4698333333333;206,5;"M";1;7;46;NA;NA;NA;NA;8
"3830";204329;2003;3;15;116;63,5008333333333;-21,7534166666667;127;"F";1;7;40;NA;NA;NA;NA;8
"3831";204329;2003;3;15;116;63,5008333333333;-21,7534166666667;127;"F";1;4;27;NA;NA;NA;NA;8
"3832";204329;2003;3;15;116;63,5008333333333;-21,7534166666667;127;NA;NA;3;19;NA;NA;NA;NA;8
"3833";204329;2003;3;15;116;63,5008333333333;-21,7534166666667;127;"M";1;3;25;NA;NA;NA;NA;8
"3834";204329;2003;3;15;116;63,5008333333333;-21,7534166666667;127;"M";1;4;27;NA;NA;NA;NA;8
"3835";204530;2003;3;14;64;65,8911666666667;-26,7314166666667;280;"M";1;5;31;NA;NA;NA;NA;8
"3836";203992;2003;3;15;97;64,274;-12,6439166666667;252,5;"M";1;9;41;NA;NA;NA;NA;8
"3837";203994;2003;3;15;98;64,1589166666667;-12,8596666666667;354;"M";1;10;56;NA;NA;NA;NA;8
"3838";203994;2003;3;15;98;64,1589166666667;-12,8596666666667;354;"M";1;8;49;NA;NA;NA;NA;8
"3839";203994;2003;3;15;98;64,1589166666667;-12,8596666666667;354;"F";1;7;32;NA;NA;NA;NA;8
"3840";204203;2003;3;8;56;64,5765;-24,5718333333333;254,5;"F";1;5;29;NA;NA;NA;NA;8
"3841";204207;2003;3;9;58;64,9215833333333;-24,8916666666667;147;"F";2;10;58;NA;NA;NA;NA;8
"3842";204207;2003;3;9;58;64,9215833333333;-24,8916666666667;147;"F";1;5;38;NA;NA;NA;NA;8
"3843";204207;2003;3;9;58;64,9215833333333;-24,8916666666667;147;"M";1;5;35;NA;NA;NA;NA;8
"3844";204281;2003;3;13;92;64,6848333333333;-25,876;226;"M";1;9;60;NA;NA;NA;NA;8
"3845";204321;2003;3;15;112;63,4749166666667;-22,0114166666667;167,5;"F";1;7;46;NA;NA;NA;NA;8
"3846";204321;2003;3;15;112;63,4749166666667;-22,0114166666667;167,5;"F";1;9;52;NA;NA;NA;NA;8
"3847";204321;2003;3;15;112;63,4749166666667;-22,0114166666667;167,5;"F";1;7;47;NA;NA;NA;NA;8
"3848";204062;2003;3;18;132;64,74975;-12,6374166666667;155;"M";1;8;44;NA;NA;NA;NA;8
"3849";204062;2003;3;18;132;64,74975;-12,6374166666667;155;"M";1;5;30;NA;NA;NA;NA;8
"3850";204062;2003;3;18;132;64,74975;-12,6374166666667;155;"F";1;5;28;NA;NA;NA;NA;8
"3851";204443;2003;3;17;95;66,4766666666667;-25,3045;294;"M";1;6;41;NA;NA;NA;NA;8
"3852";203982;2003;3;15;92;64,5886666666667;-12,035;243,5;"F";1;7;50;NA;NA;NA;NA;8
"3853";203984;2003;3;15;93;64,4629166666667;-12,078;382,5;"M";1;6;31;NA;NA;NA;NA;8
"3854";203139;2003;3;10;50;65,7795833333333;-11,9008333333333;228,5;"F";1;7;45;NA;NA;NA;NA;8
"3855";203292;2003;3;6;18;66,9185;-16,7369166666667;192,5;"M";1;9;55;NA;NA;NA;NA;8
"3856";203278;2003;3;6;11;66,7931666666667;-16,7749166666667;126;"M";1;7;42;NA;NA;NA;NA;8
"3857";203896;2003;3;15;118;66,72325;-18,307;232,5;NA;NA;2;17;NA;NA;NA;NA;8
"3858";204002;2003;3;15;102;64,0838333333333;-13,2145;163;"F";1;6;31;NA;NA;NA;NA;8
"3859";203151;2003;3;11;56;66,1910833333333;-12,4975;192,5;"M";1;3;23;NA;NA;NA;NA;8
"3860";203099;2003;3;8;30;66,5703333333333;-13,2400833333333;278;"F";1;7;43;NA;NA;NA;NA;8
"3861";203845;2003;3;13;93;66,5946666666667;-20,1309166666667;102,5;"M";1;9;48;NA;NA;NA;NA;8
"3862";204004;2003;3;15;103;64,06925;-13,3716666666667;200,5;"M";1;9;39;NA;NA;NA;NA;8
"3863";204004;2003;3;15;103;64,06925;-13,3716666666667;200,5;"M";1;8;32;NA;NA;NA;NA;8
"3864";204004;2003;3;15;103;64,06925;-13,3716666666667;200,5;"F";1;6;30;NA;NA;NA;NA;8
"3865";204004;2003;3;15;103;64,06925;-13,3716666666667;200,5;"F";1;7;21;NA;NA;NA;NA;8
"3866";204056;2003;3;18;129;64,6238333333333;-12,2171666666667;167;"M";1;6;37;NA;NA;NA;NA;8
"3867";204058;2003;3;18;130;64,6505833333333;-12,3305;174,5;"F";1;7;40;NA;NA;NA;NA;8
"3868";204058;2003;3;18;130;64,6505833333333;-12,3305;174,5;"F";1;6;36;NA;NA;NA;NA;8
"3869";204058;2003;3;18;130;64,6505833333333;-12,3305;174,5;"F";1;6;33;NA;NA;NA;NA;8
"3870";204058;2003;3;18;130;64,6505833333333;-12,3305;174,5;"M";1;4;26;NA;NA;NA;NA;8
"3871";204058;2003;3;18;130;64,6505833333333;-12,3305;174,5;NA;NA;2;17;NA;NA;NA;NA;8
"3872";203155;2003;3;11;58;66,3876666666667;-12,78825;168;"F";1;8;40;NA;NA;NA;NA;8
"3873";203087;2003;3;8;24;66,7925;-13,7583333333333;204,5;"M";1;9;49;NA;NA;NA;NA;8
"3874";203392;2003;3;11;68;66,4360833333333;-21,2920833333333;182,5;"F";1;8;39;NA;NA;NA;NA;8
"3875";203888;2003;3;15;114;66,6025;-18,1779166666667;89;"F";1;6;34;NA;NA;NA;NA;8
"3876";203890;2003;3;15;115;66,7269166666667;-18,4511666666667;261;"F";1;5;31;NA;NA;NA;NA;8
"3877";204020;2003;3;16;111;64,0575833333333;-14,81125;109,5;"F";2;9;47;NA;NA;NA;NA;8
"3878";204020;2003;3;16;111;64,0575833333333;-14,81125;109,5;"M";1;8;47;NA;NA;NA;NA;8
"3879";204020;2003;3;16;111;64,0575833333333;-14,81125;109,5;"M";1;8;44;NA;NA;NA;NA;8
"3880";204020;2003;3;16;111;64,0575833333333;-14,81125;109,5;"M";1;3;22;NA;NA;NA;NA;8
"3881";204060;2003;3;18;131;64,6868333333333;-12,5011666666667;151,5;"M";1;3;23;NA;NA;NA;NA;8
"3882";204050;2003;3;18;126;64,5933333333333;-12,6610833333333;171;"F";1;7;40;NA;NA;NA;NA;8
"3883";204050;2003;3;18;126;64,5933333333333;-12,6610833333333;171;"F";1;6;30;NA;NA;NA;NA;8
"3884";204050;2003;3;18;126;64,5933333333333;-12,6610833333333;171;"M";1;5;26;NA;NA;NA;NA;8
"3885";203129;2003;3;10;45;65,8063333333333;-12,5858333333333;155;"F";1;4;25;NA;NA;NA;NA;8
"3886";203129;2003;3;10;45;65,8063333333333;-12,5858333333333;155;"M";1;4;24;NA;NA;NA;NA;8
"3887";203081;2003;3;7;21;66,9168333333333;-14,72875;177;"M";2;11;58;NA;NA;NA;NA;8
"3888";204052;2003;3;18;127;64,556;-12,5765833333333;166;"M";1;6;38;NA;NA;NA;NA;8
"3889";204052;2003;3;18;127;64,556;-12,5765833333333;166;NA;NA;2;18;NA;NA;NA;NA;8
"3890";204012;2003;3;16;107;63,9346666666667;-13,674;218,5;"F";1;7;48;NA;NA;NA;NA;8
"3891";204012;2003;3;16;107;63,9346666666667;-13,674;218,5;NA;NA;1;10;NA;NA;NA;NA;8
"3892";203376;2003;3;10;60;66,9478333333333;-20,4500833333333;277,5;"F";2;10;55;NA;NA;NA;NA;8
"3893";203348;2003;3;9;46;66,92975;-22,87425;223,5;"M";2;14;76;NA;NA;NA;NA;8
"3894";203623;2003;3;12;51;66,5508333333333;-23,9616666666667;161,5;NA;NA;2;19;NA;NA;NA;NA;8
"3895";203873;2003;3;15;107;66,6145;-18,4075;152,5;"M";1;6;35;NA;NA;NA;NA;8
"3896";204014;2003;3;16;108;64,1756666666667;-14,4510833333333;171,5;"M";2;8;46;NA;NA;NA;NA;8
"3897";204016;2003;3;16;109;64,2339166666667;-14,5334166666667;114,5;"M";1;9;49;NA;NA;NA;NA;8
"3898";204016;2003;3;16;109;64,2339166666667;-14,5334166666667;114,5;"M";1;6;40;NA;NA;NA;NA;8
"3899";204016;2003;3;16;109;64,2339166666667;-14,5334166666667;114,5;"M";1;4;30;NA;NA;NA;NA;8
"3900";204006;2003;3;16;104;64,1465833333333;-13,4226666666667;166,5;"F";1;9;59;NA;NA;NA;NA;8
"3901";204006;2003;3;16;104;64,1465833333333;-13,4226666666667;166,5;"M";1;8;52;NA;NA;NA;NA;8
"3902";204006;2003;3;16;104;64,1465833333333;-13,4226666666667;166,5;"F";2;9;48;NA;NA;NA;NA;8
"3903";204006;2003;3;16;104;64,1465833333333;-13,4226666666667;166,5;NA;NA;2;15;NA;NA;NA;NA;8
"3904";204054;2003;3;18;128;64,5496666666667;-12,3463333333333;222,5;"F";1;5;28;NA;NA;NA;NA;8
"3905";204054;2003;3;18;128;64,5496666666667;-12,3463333333333;222,5;"M";1;4;21;NA;NA;NA;NA;8
"3906";203085;2003;3;8;23;66,87525;-14,2375833333333;226,5;"M";1;5;28;NA;NA;NA;NA;8
"3907";203266;2003;3;5;5;66,9508333333333;-15,11825;152,5;"F";1;10;57;NA;NA;NA;NA;8
"3908";204046;2003;3;17;124;64,5315833333333;-12,8640833333333;151,5;"F";1;10;49;NA;NA;NA;NA;8
"3909";204046;2003;3;17;124;64,5315833333333;-12,8640833333333;151,5;"M";1;6;31;NA;NA;NA;NA;8
"3910";204046;2003;3;17;124;64,5315833333333;-12,8640833333333;151,5;"M";1;5;30;NA;NA;NA;NA;8
"3911";204048;2003;3;17;125;64,5851666666667;-12,7965;175;"M";1;8;50;NA;NA;NA;NA;8
"3912";204048;2003;3;17;125;64,5851666666667;-12,7965;175;"F";1;6;39;NA;NA;NA;NA;8
"3913";204048;2003;3;17;125;64,5851666666667;-12,7965;175;"F";1;5;28;NA;NA;NA;NA;8
"3914";204048;2003;3;17;125;64,5851666666667;-12,7965;175;"M";1;3;20;NA;NA;NA;NA;8
"3915";204048;2003;3;17;125;64,5851666666667;-12,7965;175;"M";1;2;20;NA;NA;NA;NA;8
"3916";204008;2003;3;16;105;64,10475;-13,5191666666667;139,5;"F";2;9;51;NA;NA;NA;NA;8
"3917";204008;2003;3;16;105;64,10475;-13,5191666666667;139,5;"F";1;5;27;NA;NA;NA;NA;8
"3918";203171;2003;3;12;66;65,5355833333333;-12,46225;164,5;"M";2;10;55;NA;NA;NA;NA;8
"3919";203171;2003;3;12;66;65,5355833333333;-12,46225;164,5;NA;NA;2;17;NA;NA;NA;NA;8
"3920";203569;2003;3;8;25;65,3031666666667;-25,8834166666667;137;"M";1;7;43;NA;NA;NA;NA;8
"3921";203867;2003;3;14;104;66,3681666666667;-19,0679166666667;219;"F";1;4;27;NA;NA;NA;NA;8
"3922";204010;2003;3;16;106;64,012;-13,5340833333333;163,5;"M";2;10;52;NA;NA;NA;NA;8
