long,lat,group
-22.26989771,65.05019665,125
-22.27290106,65.04950165,125
-22.26147754,65.05187784,126
-22.26421669,65.05201177,126
-22.26625852,65.05240731,126
-22.26023499,65.05270048,126
-22.26147754,65.05187784,126
-22.6134993,65.04075077,127
-22.61131425,65.04477809,127
-22.60376065,65.04646939,127
-22.59927763,65.04654611,127
-22.6134993,65.04075077,127
-22.85595752,65.03971592,128
-22.85637639,65.04042339,128
-22.85347991,65.04047368,128
-22.85406426,65.04013882,128
-22.85595752,65.03971592,128
-22.47735528,65.04830644,129
-22.48680879,65.04906716,129
-22.46669195,65.05069092,129
-22.47077368,65.04886939,129
-22.47735528,65.04830644,129
-22.37209214,65.06257911,130
-22.37479271,65.06320946,130
-22.37602278,65.06418085,130
-22.37293878,65.06391033,130
-22.37209214,65.06257911,130
-22.63046699,65.05543609,131
-22.63698632,65.05831502,131
-22.6221117,65.05743232,131
-22.62754291,65.05673611,131
-22.63046699,65.05543609,131
-22.53533924,65.06062335,132
-22.53417808,65.06213136,132
-22.53082205,65.06129607,132
-22.53228875,65.06099656,132
-22.53533924,65.06062335,132
-22.36618687,65.06454199,133
-22.36991747,65.06556237,133
-22.37147762,65.0657186,133
-22.3670081,65.06608705,133
-22.36618687,65.06454199,133
-22.59100098,65.05183634,134
-22.59199711,65.05211114,134
-22.58669983,65.05323544,134
-22.58787281,65.05255346,134
-22.59100098,65.05183634,134
-22.67251965,65.05042936,135
-22.67480753,65.05088843,135
-22.66370879,65.05145386,135
-22.66692338,65.05052055,135
-22.67251965,65.05042936,135
-22.57738876,65.05327366,136
-22.57722119,65.0544296,136
-22.57430329,65.0547592,136
-22.5758529,65.05357436,136
-22.57738876,65.05327366,136
-22.82345832,65.04727133,137
-22.82679822,65.04775834,137
-22.81523851,65.05039251,137
-22.82045352,65.04770735,137
-22.82345832,65.04727133,137
-22.65302321,65.04995261,138
-22.65565148,65.05100595,138
-22.65153354,65.05314626,138
-22.64349116,65.05242259,138
-22.65302321,65.04995261,138
-22.46246157,65.05291227,139
-22.47112272,65.05396713,139
-22.47297914,65.05521699,139
-22.45702374,65.05525924,139
-22.46246157,65.05291227,139
-22.56580783,65.05591051,140
-22.56656119,65.05668613,140
-22.56455889,65.05704903,140
-22.56488511,65.05630519,140
-22.56580783,65.05591051,140
-22.60217696,65.05309921,141
-22.60396664,65.05592959,141
-22.59986716,65.056757,141
-22.59920192,65.05409944,141
-22.60217696,65.05309921,141
-22.26392671,65.06328939,142
-22.26590148,65.06364244,142
-22.26193795,65.06403218,142
-22.26228352,65.06369722,142
-22.26392671,65.06328939,142
-22.5722649,65.0566981,143
-22.57047784,65.05844095,143
-22.55903671,65.05901652,143
-22.5688,65.05687628,143
-22.5722649,65.0566981,143
-22.65463938,65.03627345,144
-22.65704394,65.03644697,144
-22.64891424,65.03698201,144
-22.65168205,65.03643449,144
-22.65463938,65.03627345,144
-22.67367049,65.03542081,145
-22.67344049,65.03656324,145
-22.66834092,65.03697654,145
-22.67095824,65.03569348,145
-22.67367049,65.03542081,145
-22.67602618,65.07904112,146
-22.67371531,65.07985667,146
-22.66922862,65.07929534,146
-22.67248082,65.07639417,146
-22.67602618,65.07904112,146
-22.83789745,65.0745423,147
-22.84033368,65.074612,147
-22.84233844,65.07527129,147
-22.83633379,65.07537379,147
-22.83789745,65.0745423,147
-22.42381703,65.08571141,148
-22.42567919,65.08575652,148
-22.42656986,65.08601817,148
-22.4226824,65.08594117,148
-22.42381703,65.08571141,148
-22.92183786,65.05091387,149
-22.92190107,65.05320732,149
-22.92061499,65.05456395,149
-22.91944553,65.05166446,149
-22.92183786,65.05091387,149
-22.8157201,65.05600093,150
-22.81759762,65.0563201,150
-22.8035251,65.05829989,150
-22.80931785,65.05663408,150
-22.8157201,65.05600093,150
-22.4752553,65.0654155,151
-22.47701723,65.06582442,151
-22.47165638,65.0662775,151
-22.47270999,65.06579686,151
-22.4752553,65.0654155,151
-22.46640616,65.06410602,152
-22.46761589,65.06460751,152
-22.45873843,65.0664605,152
-22.46104188,65.06596776,152
-22.46640616,65.06410602,152
-22.37409975,65.06548096,153
-22.37771699,65.06627424,153
-22.38223044,65.06868264,153
-22.37301081,65.06663069,153
-22.37409975,65.06548096,153
-22.90446652,65.05525421,154
-22.90785203,65.05586721,154
-22.90809894,65.05602024,154
-22.90286295,65.05595858,154
-22.90446652,65.05525421,154
-22.56796445,65.06103143,155
-22.55708621,65.06606055,155
-22.54389776,65.06564164,155
-22.55805876,65.06188968,155
-22.56796445,65.06103143,155
-22.53299746,65.06507821,156
-22.53579081,65.06554857,156
-22.53811162,65.06538204,156
-22.53014404,65.06656043,156
-22.53299746,65.06507821,156
-22.5776112,65.05922032,157
-22.5752769,65.06256473,157
-22.55921294,65.06606713,157
-22.57190821,65.06211551,157
-22.5776112,65.05922032,157
-22.36857195,65.06631507,158
-22.37392203,65.06793259,158
-22.37743426,65.0699384,158
-22.37070864,65.06978564,158
-22.36857195,65.06631507,158
-22.79774245,65.05712995,159
-22.80325275,65.05776194,159
-22.79170051,65.06063648,159
-22.7884095,65.05987792,159
-22.79774245,65.05712995,159
-22.35061671,65.06700496,160
-22.36268221,65.0679788,160
-22.36384754,65.07093152,160
-22.34915805,65.06725683,160
-22.35061671,65.06700496,160
-22.78137478,65.06064578,161
-22.78247259,65.06078439,161
-22.78277892,65.0614548,161
-22.78032026,65.06102812,161
-22.78137478,65.06064578,161
-22.52517049,65.05844793,162
-22.5020146,65.06855524,162
-22.48908127,65.06577757,162
-22.49924815,65.06016291,162
-22.52517049,65.05844793,162
-22.89005501,65.05808755,163
-22.89138503,65.05825565,163
-22.89273763,65.05925102,163
-22.89048154,65.05933609,163
-22.89005501,65.05808755,163
-22.49682152,65.06923459,164
-22.49850385,65.06973021,164
-22.49396231,65.06974599,164
-22.49432258,65.06957188,164
-22.49682152,65.06923459,164
-22.65429804,65.06335618,165
-22.65813246,65.0647381,165
-22.64704721,65.06451856,165
-22.64938732,65.06360964,165
-22.65429804,65.06335618,165
-22.66202178,65.06487735,166
-22.66455894,65.06525518,166
-22.66455052,65.06624002,166
-22.65982072,65.06583051,166
-22.66202178,65.06487735,166
-22.49592229,65.07061096,167
-22.49474465,65.07167582,167
-22.48963216,65.07141356,167
-22.49068727,65.07096151,167
-22.49592229,65.07061096,167
-22.4543598,65.06723005,168
-22.48205389,65.07113249,168
-22.48554852,65.0732778,168
-22.44061554,65.07212127,168
-22.4543598,65.06723005,168
-22.5295384,65.07226579,169
-22.5306694,65.07255398,169
-22.52660836,65.07357819,169
-22.52711812,65.07304617,169
-22.5295384,65.07226579,169
-22.49755294,65.07324524,170
-22.49986579,65.07356402,170
-22.50172816,65.07422922,170
-22.49556993,65.07376226,170
-22.49755294,65.07324524,170
-22.8487733,65.06381827,171
-22.85072353,65.06566112,171
-22.84396232,65.06601565,171
-22.8438318,65.06462064,171
-22.8487733,65.06381827,171
-22.52452869,65.0696819,172
-22.51779354,65.07412374,172
-22.50430869,65.07450217,172
-22.51407523,65.07048535,172
-22.52452869,65.0696819,172
-22.53903597,65.0712566,173
-22.54068338,65.0717943,173
-22.52674759,65.0754148,173
-22.52699855,65.07448605,173
-22.53903597,65.0712566,173
-22.36295492,65.07726476,174
-22.37158726,65.07900952,174
-22.37372993,65.07864796,174
-22.36929485,65.07972871,174
-22.36592184,65.07978823,174
-22.36039607,65.07805804,174
-22.36295492,65.07726476,174
-22.70151243,65.07116407,175
-22.70260567,65.07165045,175
-22.70015381,65.07150001,175
-22.70044614,65.07126687,175
-22.70151243,65.07116407,175
-22.82816304,65.06883549,176
-22.82863395,65.06931352,176
-22.8266381,65.06923826,176
-22.82663424,65.06918177,176
-22.82816304,65.06883549,176
-22.90819399,65.0663216,177
-22.91024735,65.06669393,177
-22.90152325,65.06746118,177
-22.90470343,65.06660842,177
-22.90819399,65.0663216,177
-22.3771715,65.0785598,178
-22.38050555,65.08033833,178
-22.38464953,65.07886148,178
-22.3884856,65.0798939,178
-22.38503798,65.08113738,178
-22.37442399,65.08030902,178
-22.3771715,65.0785598,178
-22.80739341,65.06967163,179
-22.80459724,65.07225623,179
-22.801701,65.07085144,179
-22.803477,65.07016047,179
-22.80739341,65.06967163,179
-22.81787496,65.07201633,180
-22.81705274,65.07280988,180
-22.81470881,65.07312375,180
-22.81542927,65.07230272,180
-22.81787496,65.07201633,180
-22.34835741,65.08241178,181
-22.35411074,65.08263088,181
-22.35509043,65.08332022,181
-22.34521744,65.08376552,181
-22.34835741,65.08241178,181
-22.54294342,65.07738512,182
-22.54501868,65.07762579,182
-22.53782034,65.07987987,182
-22.53796315,65.07885259,182
-22.54294342,65.07738512,182
-22.80891993,65.07285986,183
-22.81002475,65.0732172,183
-22.80993935,65.07343185,183
-22.80889156,65.07391484,183
-22.80891993,65.07285986,183
-22.68515203,65.07246097,184
-22.68771953,65.07308773,184
-22.68011591,65.07708573,184
-22.67260823,65.07621106,184
-22.68515203,65.07246097,184
-22.70269516,65.07637453,185
-22.70249216,65.07661959,185
-22.70103532,65.07659895,185
-22.70197423,65.07573558,185
-22.70269516,65.07637453,185
-22.36610069,65.08327672,186
-22.36689886,65.08369752,186
-22.36795903,65.08395796,186
-22.36459576,65.08425967,186
-22.36610069,65.08327672,186
-22.83994835,65.07178622,187
-22.84006531,65.07348029,187
-22.83797543,65.07306437,187
-22.8383702,65.0724043,187
-22.83994835,65.07178622,187
-22.20670196,65.08708959,188
-22.20866451,65.08827718,188
-22.20298885,65.08826633,188
-22.20430159,65.08741492,188
-22.20670196,65.08708959,188
-22.48588588,65.08417415,189
-22.49253113,65.08520477,189
-22.47761895,65.08734681,189
-22.4865931,65.08472266,189
-22.48588588,65.08417415,189
-22.6722272,65.08378182,190
-22.67099618,65.08411825,190
-22.670367,65.0835719,190
-22.67084481,65.08333678,190
-22.6722272,65.08378182,190
-22.39309744,65.08798636,191
-22.39485689,65.09062013,191
-22.38805325,65.08846038,191
-22.39075605,65.08846402,191
-22.39309744,65.08798636,191
-22.7659554,65.07354747,192
-22.75023501,65.08158913,192
-22.73981092,65.08142402,192
-22.74276342,65.07495373,192
-22.7659554,65.07354747,192
-22.83582928,65.07897339,193
-22.83637352,65.08001687,193
-22.83421068,65.0800003,193
-22.83433651,65.07938662,193
-22.83582928,65.07897339,193
-22.73636106,65.08100017,194
-22.73441748,65.08273554,194
-22.73232107,65.08226727,194
-22.73323871,65.08076924,194
-22.73636106,65.08100017,194
-22.43540232,65.09007999,195
-22.43858039,65.09009258,195
-22.43878628,65.0901615,195
-22.4335305,65.0904542,195
-22.43540232,65.09007999,195
-22.68037272,65.08571305,196
-22.67859971,65.08626567,196
-22.67692704,65.08587628,196
-22.67863261,65.08346263,196
-22.68037272,65.08571305,196
-22.39395899,65.09220977,197
-22.39621449,65.09268684,197
-22.39694755,65.09315027,197
-22.39426965,65.09363112,197
-22.39395899,65.09220977,197
-22.46317137,65.08570811,198
-22.45773394,65.09191589,198
-22.44180434,65.08973401,198
-22.44251293,65.08784612,198
-22.46317137,65.08570811,198
-22.73952402,65.08340014,199
-22.73675527,65.08569064,199
-22.73543059,65.08482345,199
-22.73680174,65.08391595,199
-22.73952402,65.08340014,199
-22.49203245,65.09620817,200
-22.48272304,65.10135869,200
-22.47474275,65.10008409,200
-22.48544744,65.09871022,200
-22.49203245,65.09620817,200
-22.46702483,65.10293839,201
-22.46828343,65.10309658,201
-22.47050522,65.10326864,201
-22.46547333,65.10360872,201
-22.46702483,65.10293839,201
-22.4274758,65.10165294,202
-22.44033092,65.10247044,202
-22.44405329,65.10444311,202
-22.434978,65.10475825,202
-22.4274758,65.10165294,202
-22.4363433,65.09249319,203
-22.43869404,65.09282691,203
-22.4415694,65.09475122,203
-22.43702114,65.09503634,203
-22.4363433,65.09249319,203
-22.41842158,65.09411693,204
-22.4200013,65.09584032,204
-22.41527319,65.09527211,204
-22.4165848,65.09451932,204
-22.41842158,65.09411693,204
-22.43312535,65.09356415,205
-22.43467575,65.09413355,205
-22.4363196,65.0951714,205
-22.43179867,65.09592726,205
-22.43312535,65.09356415,205
-22.51499259,65.08247258,206
-22.49591827,65.09494258,206
-22.47735326,65.09049862,206
-22.49365633,65.08838494,206
-22.51499259,65.08247258,206
-22.47216198,65.09680413,207
-22.47477361,65.097605,207
-22.46921859,65.09758779,207
-22.47010584,65.09692394,207
-22.47216198,65.09680413,207
-22.43295642,65.09671402,208
-22.4344333,65.09903684,208
-22.42890393,65.09930327,208
-22.42873089,65.09857799,208
-22.43295642,65.09671402,208
-22.45295282,65.09408482,209
-22.44758778,65.10103279,209
-22.43989661,65.09944034,209
-22.4454675,65.09437173,209
-22.45295282,65.09408482,209
-22.70738637,65.09535247,210
-22.70626101,65.09583772,210
-22.70444009,65.09506284,210
-22.70504619,65.09421051,210
-22.70738637,65.09535247,210
-22.43637883,65.07432754,211
-22.4956912,65.07768828,211
-22.51461682,65.07456166,211
-22.52471464,65.07705995,211
-22.44815904,65.08668058,211
-22.43637883,65.07432754,211
-22.69006846,65.08108815,212
-22.68862326,65.08112377,212
-22.68765494,65.08065556,212
-22.68969462,65.08066517,212
-22.69006846,65.08108815,212
-22.82540093,65.07674849,213
-22.82777045,65.07680485,213
-22.82792682,65.07713055,213
-22.8236571,65.0774106,213
-22.82540093,65.07674849,213
-22.41697711,65.0866513,214
-22.4211644,65.08787971,214
-22.4120425,65.08725342,214
-22.41317441,65.08692954,214
-22.41697711,65.0866513,214
-22.43456603,65.08581435,215
-22.43661402,65.08749,215
-22.43008939,65.08736667,215
-22.43312799,65.08609824,215
-22.43456603,65.08581435,215
-22.37065462,65.08842138,216
-22.3742838,65.08897505,216
-22.36700488,65.08908115,216
-22.36816781,65.08868643,216
-22.37065462,65.08842138,216
-22.67526336,65.12600057,217
-22.6727869,65.12698318,217
-22.67205974,65.12670588,217
-22.67283897,65.12618471,217
-22.67526336,65.12600057,217
-22.51250211,65.1296283,218
-22.51496823,65.13071447,218
-22.50888977,65.13034857,218
-22.51054062,65.13021797,218
-22.51250211,65.1296283,218
-22.71299608,65.12161997,219
-22.72168938,65.1239778,219
-22.69901892,65.12604585,219
-22.70136648,65.12359772,219
-22.71299608,65.12161997,219
-22.50078044,65.12947342,220
-22.50186258,65.12946258,220
-22.49450434,65.13191437,220
-22.49624985,65.13037478,220
-22.50078044,65.12947342,220
-22.41285579,65.13250825,221
-22.41448758,65.13329069,221
-22.41400172,65.13433541,221
-22.411045,65.13345145,221
-22.41285579,65.13250825,221
-22.62806263,65.10185345,222
-22.6290121,65.10188531,222
-22.63089938,65.10234943,222
-22.6273784,65.10225937,222
-22.62806263,65.10185345,222
-22.64898578,65.10273249,223
-22.65089292,65.10272046,223
-22.65157623,65.10306026,223
-22.64943284,65.10338364,223
-22.64898578,65.10273249,223
-22.45935398,65.10419525,224
-22.46304411,65.10675201,224
-22.44118812,65.10646572,224
-22.44969678,65.10441733,224
-22.45935398,65.10419525,224
-22.42367686,65.10331347,225
-22.43175948,65.10588661,225
-22.43449262,65.10768409,225
-22.42387088,65.10881117,225
-22.42367686,65.10331347,225
-22.61658804,65.1029664,226
-22.62673022,65.10352615,226
-22.62703864,65.10470481,226
-22.61819203,65.10542797,226
-22.61658804,65.1029664,226
-23.01671221,65.09391089,227
-23.01657895,65.09704493,227
-23.01216173,65.09477298,227
-23.01510012,65.09287402,227
-23.01671221,65.09391089,227
-22.61150589,65.10471338,228
-22.61641448,65.10594303,228
-22.60545693,65.10698705,228
-22.60686807,65.10570376,228
-22.61150589,65.10471338,228
-22.63598337,65.10587055,229
-22.63690355,65.10708559,229
-22.63935209,65.10787106,229
-22.63592824,65.10826479,229
-22.63598337,65.10587055,229
-22.58964641,65.10614562,230
-22.59802179,65.10766663,230
-22.60583065,65.10765406,230
-22.5878567,65.1084155,230
-22.58964641,65.10614562,230
-22.45696236,65.11239612,231
-22.45783514,65.11265866,231
-22.45029329,65.11411391,231
-22.45335319,65.1131581,231
-22.45696236,65.11239612,231
-22.45625841,65.11454768,232
-22.45991302,65.11461175,232
-22.46271121,65.11568115,232
-22.45069674,65.11673845,232
-22.45625841,65.11454768,232
-22.4471231,65.10991307,233
-22.45114893,65.11179738,233
-22.43732793,65.11448112,233
-22.42974786,65.11311411,233
-22.4471231,65.10991307,233
-22.49107323,65.10621995,234
-22.47057139,65.11514135,234
-22.46515371,65.11439657,234
-22.47167715,65.11125527,234
-22.49107323,65.10621995,234
-22.59612754,65.10992337,235
-22.59759074,65.11006484,235
-22.58736904,65.11330749,235
-22.58893266,65.11059846,235
-22.59612754,65.10992337,235
-22.80827155,65.10371303,236
-22.80123325,65.10811505,236
-22.79462411,65.10836579,236
-22.7994888,65.107295,236
-22.80827155,65.10371303,236
-22.62164616,65.11229311,237
-22.62263493,65.11243947,237
-22.62053918,65.11300334,237
-22.62081927,65.11260092,237
-22.62164616,65.11229311,237
-22.63059813,65.10956233,238
-22.63368998,65.11038308,238
-22.62595954,65.11333108,238
-22.63103652,65.11122422,238
-22.63059813,65.10956233,238
-22.45630609,65.11647783,239
-22.45304839,65.11873154,239
-22.44984043,65.11882004,239
-22.45229583,65.11735675,239
-22.45630609,65.11647783,239
-22.48304257,65.11500411,240
-22.48531845,65.11639238,240
-22.47448356,65.1179667,240
-22.47586096,65.11618246,240
-22.48304257,65.11500411,240
-22.62357522,65.11510742,241
-22.62409581,65.11532975,241
-22.62114364,65.11593162,241
-22.62167634,65.11558391,241
-22.62357522,65.11510742,241
-22.46700383,65.11665801,242
-22.45695451,65.12275459,242
-22.45056899,65.12100636,242
-22.45835887,65.11751148,242
-22.46700383,65.11665801,242
-22.47007403,65.11863752,243
-22.47291959,65.1205472,243
-22.45914657,65.12348912,243
-22.46779454,65.11898743,243
-22.47007403,65.11863752,243
-22.56246621,65.12113111,244
-22.56453267,65.1214147,244
-22.56032453,65.12174396,244
-22.56104767,65.12139449,244
-22.56246621,65.12113111,244
-22.71359946,65.11911843,245
-22.71466167,65.11933426,245
-22.71515851,65.11967053,245
-22.71292519,65.12019509,245
-22.71359946,65.11911843,245
-22.55940407,65.12218074,246
-22.55981231,65.12452699,246
-22.55504207,65.1233802,246
-22.5580294,65.12239427,246
-22.55940407,65.12218074,246
-22.6190714,65.12489584,247
-22.62038424,65.12535194,247
-22.61594229,65.12520064,247
-22.61633697,65.12499715,247
-22.6190714,65.12489584,247
-22.53615408,65.1247165,248
-22.53265798,65.12743123,248
-22.52730234,65.12784218,248
-22.52997435,65.1260909,248
-22.53615408,65.1247165,248
-22.60675881,65.11150757,249
-22.62112114,65.11747922,249
-22.58575759,65.11995225,249
-22.58899976,65.11366332,249
-22.60675881,65.11150757,249
-22.41736291,65.13072738,250
-22.41879918,65.13163995,250
-22.41871513,65.13258127,250
-22.41693783,65.13226961,250
-22.41736291,65.13072738,250
-22.48123687,65.13295946,251
-22.48462291,65.13423626,251
-22.47808023,65.13522707,251
-22.47802882,65.13368933,251
-22.48123687,65.13295946,251
-22.5567749,65.1321952,252
-22.56070269,65.13337943,252
-22.55143596,65.13447358,252
-22.55266057,65.13299353,252
-22.5567749,65.1321952,252
-22.4428279,65.13733743,253
-22.44661887,65.13734309,253
-22.44827676,65.13795441,253
-22.44181823,65.13743239,253
-22.4428279,65.13733743,253
-22.4132349,65.136632,254
-22.4084826,65.13871838,254
-22.40505446,65.13920643,254
-22.40737486,65.1370048,254
-22.4132349,65.136632,254
-22.60350299,65.13435309,255
-22.60114891,65.13459185,255
-22.59805121,65.13317185,255
-22.60540268,65.13386248,255
-22.60350299,65.13435309,255
-22.54026966,65.13175356,256
-22.53977526,65.13315421,256
-22.54588049,65.13396105,256
-22.53455084,65.13349316,256
-22.54026966,65.13175356,256
-22.45813607,65.13750259,257
-22.45911187,65.13803426,257
-22.45534866,65.13791467,257
-22.45651314,65.13753272,257
-22.45813607,65.13750259,257
-22.56707161,65.13405433,258
-22.57117645,65.13479488,258
-22.57128,65.13539241,258
-22.56565336,65.13469558,258
-22.56707161,65.13405433,258
-22.73040067,65.13139077,259
-22.73362209,65.13149537,259
-22.73402458,65.13194667,259
-22.73076829,65.13235497,259
-22.73040067,65.13139077,259
-22.70024957,65.13024026,260
-22.70265923,65.13261827,260
-22.69534349,65.13148951,260
-22.69621554,65.13082447,260
-22.70024957,65.13024026,260
-22.59416287,65.13188843,261
-22.59870725,65.134861,261
-22.58478532,65.13409692,261
-22.59069607,65.13219629,261
-22.59416287,65.13188843,261
-22.55251763,65.14365596,262
-22.55322734,65.14364861,262
-22.55526188,65.14426923,262
-22.54995926,65.14472797,262
-22.55251763,65.14365596,262
-22.46541021,65.14521506,263
-22.46743886,65.14576511,263
-22.46931488,65.14540482,263
-22.46756321,65.14678071,263
-22.46541021,65.14521506,263
-22.74862737,65.13428479,264
-22.75025307,65.13530607,264
-22.74479478,65.13981515,264
-22.73602067,65.13920433,264
-22.74862737,65.13428479,264
-22.59814027,65.14082199,265
-22.60291054,65.14135536,265
-22.59193621,65.14350952,265
-22.59521549,65.1422918,265
-22.59814027,65.14082199,265
-22.43333008,65.14571997,266
-22.43512018,65.14813915,266
-22.42844983,65.14749051,266
-22.43355871,65.14620241,266
-22.43333008,65.14571997,266
-22.56686132,65.13705409,267
-22.56833448,65.13907597,267
-22.5638661,65.13905173,267
-22.56537438,65.13765388,267
-22.56686132,65.13705409,267
-22.46649859,65.14077531,268
-22.46834751,65.14112698,268
-22.46884032,65.14147844,268
-22.46486412,65.14121847,268
-22.46649859,65.14077531,268
-22.42734984,65.13523474,269
-22.4259411,65.13798354,269
-22.44263612,65.13879224,269
-22.42174259,65.14239663,269
-22.42734984,65.13523474,269
-22.5836996,65.13626249,270
-22.58662666,65.13654567,270
-22.57521454,65.13928751,270
-22.57929005,65.13722083,270
-22.5836996,65.13626249,270
-22.41935566,65.13914806,271
-22.41932084,65.14204892,271
-22.41073884,65.14298513,271
-22.41358526,65.14113474,271
-22.41935566,65.13914806,271
-22.48297025,65.13976659,272
-22.48896899,65.140505,272
-22.48949932,65.14091257,272
-22.48004717,65.14198974,272
-22.48297025,65.13976659,272
-22.508409,65.13975613,273
-22.51269126,65.1400693,273
-22.51295123,65.14167673,273
-22.50386271,65.14136876,273
-22.508409,65.13975613,273
-22.7294553,65.13507706,274
-22.73473441,65.13557165,274
-22.73693895,65.13615915,274
-22.73170122,65.1373165,274
-22.7294553,65.13507706,274
-22.476789,65.14195839,275
-22.47933995,65.14277417,275
-22.47357643,65.14324373,275
-22.47477672,65.14227794,275
-22.476789,65.14195839,275
-22.59197819,65.13969027,276
-22.59254086,65.14118041,276
-22.58992397,65.14099457,276
-22.59115355,65.14005533,276
-22.59197819,65.13969027,276
-22.45402099,65.14084785,277
-22.46062423,65.14336207,277
-22.46449845,65.14362404,277
-22.4574115,65.14466141,277
-22.45402099,65.14084785,277
-22.4818753,65.14322544,278
-22.48404054,65.14377392,278
-22.48326285,65.1456196,278
-22.48052025,65.14466308,278
-22.4818753,65.14322544,278
-22.52576498,65.14025997,279
-22.50667581,65.13487251,279
-22.56031634,65.13808332,279
-22.54191203,65.1443022,279
-22.52576498,65.14025997,279
-22.64294817,65.1376896,280
-22.6471761,65.13875433,280
-22.63234064,65.13970004,280
-22.6363446,65.13820336,280
-22.64294817,65.1376896,280
-22.41101073,65.13473332,281
-22.4123431,65.13493437,281
-22.41276686,65.13528666,281
-22.40953398,65.13558811,281
-22.41101073,65.13473332,281
-22.41656739,65.13483799,282
-22.41741257,65.13545642,282
-22.41515611,65.13567786,282
-22.41562759,65.13500392,282
-22.41656739,65.13483799,282
-22.60454952,65.12869937,283
-22.60628791,65.13059062,283
-22.60948069,65.13132553,283
-22.60128501,65.13065849,283
-22.60454952,65.12869937,283
-22.57915185,65.12640041,284
-22.58574652,65.12659197,284
-22.57042498,65.13008649,284
-22.57291431,65.12813709,284
-22.57915185,65.12640041,284
-22.57324403,65.12113865,285
-22.57497348,65.12691913,285
-22.54622778,65.13293166,285
-22.55033729,65.12506683,285
-22.55618914,65.12852521,285
-22.57324403,65.12113865,285
-22.45402352,65.13224308,286
-22.46773651,65.13545699,286
-22.46178967,65.13438966,286
-22.45870888,65.1350039,286
-22.45402352,65.13224308,286
-22.52448628,65.1804525,287
-22.52373665,65.18390816,287
-22.51951361,65.18479187,287
-22.52018488,65.18230629,287
-22.52448628,65.1804525,287
-22.64271174,65.16038702,288
-22.65963438,65.15742216,288
-22.66819252,65.16261358,288
-22.63678976,65.17858652,288
-22.59979264,65.18231939,288
-22.63497165,65.17659774,288
-22.65657991,65.16113208,288
-22.64271174,65.16038702,288
-22.48578825,65.18367541,289
-22.48789697,65.18559214,289
-22.48308075,65.18677953,289
-22.48231257,65.18480644,289
-22.48578825,65.18367541,289
-22.56974925,65.18512154,290
-22.56732488,65.18710694,290
-22.56512994,65.18668827,290
-22.56667028,65.1857891,290
-22.56974925,65.18512154,290
-22.40528295,65.14671224,291
-22.40715061,65.14935833,291
-22.40026834,65.14920912,291
-22.40128705,65.14733385,291
-22.40528295,65.14671224,291
-22.80899948,65.14001105,292
-22.80773035,65.1406331,292
-22.80699349,65.14074161,292
-22.80733831,65.14032458,292
-22.80899948,65.14001105,292
-22.81669342,65.13901422,293
-22.81792073,65.1401536,293
-22.81890979,65.14024124,293
-22.81598481,65.14103242,293
-22.81669342,65.13901422,293
-22.5225579,65.14487856,294
-22.52647564,65.14340569,294
-22.53383289,65.14801798,294
-22.51900383,65.14866785,294
-22.5225579,65.14487856,294
-22.42726515,65.15191809,295
-22.42886637,65.15210208,295
-22.42911606,65.15234202,295
-22.42556574,65.15244758,295
-22.42726515,65.15191809,295
-22.47246869,65.14941536,296
-22.47305299,65.14956669,296
-22.47297269,65.15238817,296
-22.47051807,65.15085965,296
-22.47246869,65.14941536,296
-22.53664716,65.14984156,297
-22.53267281,65.1519769,297
-22.52855353,65.15160519,297
-22.5304165,65.15043296,297
-22.53664716,65.14984156,297
-22.57394089,65.14891573,298
-22.57293183,65.15074999,298
-22.56901343,65.15147489,298
-22.56936548,65.15057373,298
-22.57394089,65.14891573,298
-22.41616404,65.15267302,299
-22.41818799,65.15314391,299
-22.40852761,65.15428938,299
-22.4123567,65.15368352,299
-22.41616404,65.15267302,299
-22.45877139,65.15031918,300
-22.46418158,65.1526169,300
-22.46616974,65.15427842,300
-22.45498052,65.15159536,300
-22.45877139,65.15031918,300
-22.43932345,65.15384011,301
-22.43817169,65.15510488,301
-22.4342818,65.15517083,301
-22.43630196,65.15433932,301
-22.43932345,65.15384011,301
-22.80628857,65.14132004,302
-22.80864115,65.14505333,302
-22.81804155,65.14191942,302
-22.81010011,65.1465885,302
-22.8017471,65.14573496,302
-22.80628857,65.14132004,302
-22.52213428,65.15174494,303
-22.52424271,65.1520197,303
-22.52583774,65.15327161,303
-22.52302898,65.15328579,303
-22.52213428,65.15174494,303
-22.49976567,65.14494308,304
-22.51865197,65.15139252,304
-22.47640898,65.15387917,304
-22.47670839,65.15316365,304
-22.49976567,65.14494308,304
-22.63897197,65.15356025,305
-22.64200912,65.15392643,305
-22.64284368,65.15376023,305
-22.64208774,65.15468037,305
-22.63745701,65.15480188,305
-22.63897197,65.15356025,305
-22.55966044,65.15483473,306
-22.56068274,65.15549452,306
-22.55465222,65.15663947,306
-22.55838313,65.1549907,306
-22.55966044,65.15483473,306
-22.50723216,65.15669516,307
-22.51222772,65.15697248,307
-22.51331989,65.15771713,307
-22.50577182,65.15780652,307
-22.50723216,65.15669516,307
-22.53562819,65.1562348,308
-22.53814214,65.15753461,308
-22.54004361,65.15761473,308
-22.53758173,65.15839474,308
-22.53562819,65.1562348,308
-22.67686745,65.14064639,309
-22.68964352,65.14756734,309
-22.65200958,65.15353126,309
-22.65318392,65.15118212,309
-22.67686745,65.14064639,309
-22.6470304,65.154085,310
